Geography,2024,Latitude,Longitude
"Coachman's Cove (T), Newfoundland and Labrador",111,50.09874280109658,-56.08840108432339
"Port Anson (T), Newfoundland and Labrador",110,49.54862318570334,-55.82654399223805
"Salvage (T), Newfoundland and Labrador",111,48.69158849819641,-53.6209552151162
"Division No.  1, Subd. C (SNO), Newfoundland and Labrador",116,47.161382625304086,-53.75340344301884
"Colinet (T), Newfoundland and Labrador",113,47.2350212006217,-53.54787848013523
"West St. Modeste (T), Newfoundland and Labrador",106,51.614362301375955,-56.713435419748414
"Division No.  6, Subd. A (SNO), Newfoundland and Labrador",105,48.93255590258274,-56.30821523521369
"Portugal Cove South (T), Newfoundland and Labrador",111,46.70264441299892,-53.252174254922416
"Division No.  2, Subd. F (SNO), Newfoundland and Labrador",97,47.10171850231671,-55.28513180987435
"Gaultois (T), Newfoundland and Labrador",96,47.61253393715136,-55.90087600517961
"Little Bay (T), Newfoundland and Labrador",99,49.60019527842372,-55.94631973580755
"Terra Nova (T), Newfoundland and Labrador",102,48.495377227811915,-54.21068325389684
"Beachside (T), Newfoundland and Labrador",97,49.648268773284954,-55.870149111320835
"Admirals Beach (T), Newfoundland and Labrador",106,47.04264988583074,-53.59951790083333
"Miles Cove (T), Newfoundland and Labrador",96,49.541839296672606,-55.77684772081962
"Morrisville (T), Newfoundland and Labrador",91,47.868442398895034,-55.75634489194054
"Millertown (T), Newfoundland and Labrador",90,48.81959183518816,-56.52188096125475
"Point Lance (T), Newfoundland and Labrador",94,46.81505338493909,-54.13461829295776
"St. Joseph's (T), Newfoundland and Labrador",93,47.12091579916354,-53.49934732097355
"Little Bay East (T), Newfoundland and Labrador",83,47.549631524628715,-54.84917804724745
"Division No.  7, Subd. I (SNO), Newfoundland and Labrador",83,48.61743767737219,-53.06797827473465
"Division No.  9, Subd. F (SNO), Newfoundland and Labrador",79,51.229710709459674,-55.413568835788425
"King's Cove (T), Newfoundland and Labrador",78,48.58731091278524,-53.32940889363342
"Nippers Harbour (T), Newfoundland and Labrador",76,49.784936875584684,-55.86601432292797
"Aquaforte (T), Newfoundland and Labrador",81,47.01079674705634,-52.980001456803485
"Division No.  3, Subd. E (SNO), Newfoundland and Labrador",72,48.13484421179448,-56.386919657256584
"Point au Gaul (T), Newfoundland and Labrador",65,46.85814480111685,-55.73791749990464
"Pinware (T), Newfoundland and Labrador",67,51.6178870169755,-56.704426346894344
"Division No.  3, Subd. I (SNO), Newfoundland and Labrador",59,48.003448190678554,-57.65328069585888
"Division No.  7, Subd. B (SNO), Newfoundland and Labrador",60,49.03178287415531,-53.43133386147722
"Division No. 10, Subd. A (SNO), Newfoundland and Labrador",57,52.09869035493722,-56.184334117322166
"Division No.  7, Subd. N (SNO), Newfoundland and Labrador",57,48.90950939463847,-54.2191994607109
"Division No. 10, Subd. C (SNO), Newfoundland and Labrador",56,53.52051925198497,-60.141646686127
"St. Shott's (T), Newfoundland and Labrador",58,46.62944293786231,-53.59079513195837
"Bellburns (T), Newfoundland and Labrador",50,50.34049260640872,-57.50393708449865
"Division No.  9, Subd. G (SNO), Newfoundland and Labrador",49,50.77145787526546,-56.84189128144872
"Gallants (T), Newfoundland and Labrador",51,48.69471089845723,-58.24241750146842
"Port Kirwan (T), Newfoundland and Labrador",52,46.991515898778275,-52.893342088314476
"Keels (T), Newfoundland and Labrador",48,48.617695094950506,-53.36132611722774
"Division No.  1, Subd. V (SNO), Newfoundland and Labrador",44,46.917497967110485,-53.12559518756177
"Division No.  3, Subd. J (SNO), Newfoundland and Labrador",35,47.962469675472015,-58.48248530366363
"Duntara (T), Newfoundland and Labrador",38,48.61564920706614,-53.35739509103165
"Division No.  1, Subd. K (SNO), Newfoundland and Labrador",39,47.55019430383445,-53.31312461806712
"Division No.  2, Subd. L (SNO), Newfoundland and Labrador",31,47.82096239471393,-54.11560135808541
"Division No.  3, Subd. C (SNO), Newfoundland and Labrador",30,48.07373571601915,-55.38418496436463
"Division No.  5, Subd. D (SNO), Newfoundland and Labrador",31,49.09478889841415,-58.098740513904666
"Division No.  2, Subd. G (SNO), Newfoundland and Labrador",25,47.05498580834496,-55.4395202766745
"Sally's Cove (T), Newfoundland and Labrador",15,49.730721580155226,-57.91921860479308
"Division No.  8, Subd. D (SNO), Newfoundland and Labrador",5,49.56856144844346,-55.4445064773295
"Tilt Cove (T), Newfoundland and Labrador",5,49.87936698023391,-55.62882735413799
"Division No.  1, Subd. J (SNO), Newfoundland and Labrador",0,47.638118416099616,-53.262716302023414
"Division No.  2, Subd. J (SNO), Newfoundland and Labrador",0,47.76491567432816,-54.66079526913917
"Division No.  3, Subd. A (SNO), Newfoundland and Labrador",0,48.168666206079486,-54.88474831142903
"Division No.  3, Subd. B (SNO), Newfoundland and Labrador",0,47.486484880217986,-55.65336459969611
"Division No. 10, Subd. E (SNO), Newfoundland and Labrador",0,56.39860537256697,-61.844647233618254
"Division No. 11, Subd. C (SNO), Newfoundland and Labrador",0,55.40365404918849,-58.465117165159825
"Division No. 11, Subd. E (SNO), Newfoundland and Labrador",0,60.250057341742675,-64.15582031885697
"Little Bay Islands (T), Newfoundland and Labrador",0,49.62744291064106,-55.8117281848031
Prince Edward Island,"178,550",46.337610682967075,-63.08647867822322
"Census subdivisions with 5,000-plus population, Prince Edward Island","94,985",,
"Charlottetown (CY), Prince Edward Island","46,607",46.30579295794646,-63.11260190470955
"Summerside (CY), Prince Edward Island","18,388",46.44621189603197,-63.79523601107747
"Stratford (T), Prince Edward Island","13,040",46.24473517288601,-63.0823310325393
"Three Rivers (T), Prince Edward Island","9,206",46.24767323877418,-62.41324956155709
"Cornwall (T), Prince Edward Island","7,744",46.25505889522167,-63.18116715791296
"Census subdivisions with population under 5,000, Prince Edward Island","83,565",,
"New Glasgow (FD), Prince Edward Island","5,458",46.40358979569633,-63.169967081277036
"West River (RM), Prince Edward Island","4,065",46.20260714391849,-63.132388012997346
"Kensington, Part 1 (FD), Prince Edward Island","3,278",46.4946125880244,-63.59725519014446
"O'Leary (FD), Prince Edward Island","2,708",46.75791698823556,-64.12925590285428
"Vernon River (FD), Prince Edward Island","2,851",46.27767886513075,-62.77594704724458
"North Shore (RM), Prince Edward Island","2,900",46.41197202552474,-63.03929086329665
"East River, Part 1 (FD), Prince Edward Island","2,540",46.36860592243588,-62.839763361274805
"Alberton (FD), Prince Edward Island","2,525",46.88864957773344,-63.973063124806785
"Crossroads (FD), Prince Edward Island","2,189",46.280328588019565,-62.952064735941825
"Kensington (T), Prince Edward Island","2,057",46.44631798851288,-63.629090374899235
"Wellington (FD), Prince Edward Island","1,971",46.50934729502566,-63.93771180683059
"Tignish (FD), Prince Edward Island","2,020",46.920020577836766,-63.97189912067014
"Souris (FD), Prince Edward Island","1,861",46.47187563307672,-62.21532606157143
"Belfast (RM), Prince Edward Island","1,989",46.092023963532654,-62.76644946785888
"Crapaud, Part 1 (FD), Prince Edward Island","1,697",46.336457449494446,-63.40374473240688
"New London (FD), Prince Edward Island","1,521",46.53760036136989,-63.48273101616889
"North Shore (FD), Prince Edward Island","1,688",46.37545753876325,-63.16706355512221
"Murray River, Part 1 (FD), Prince Edward Island","1,491",46.07772820192135,-62.38201325515744
"Alberton (T), Prince Edward Island","1,440",46.819733988305565,-64.05296290006959
"Kinkora (FD), Prince Edward Island","1,451",46.37429075425205,-63.57641123516505
"Malpeque Bay (RM), Prince Edward Island","1,352",46.540810003573355,-63.55913963524305
"Miltonvale Park (RM), Prince Edward Island","1,323",46.356625666363016,-63.21895306864117
"Morell (FD), Prince Edward Island","1,384",46.40627436910059,-62.62629828674888
"Central Prince (RM), Prince Edward Island","1,261",46.66698372855547,-64.05622630076256
"Kingston (RM), Prince Edward Island","1,256",46.273180823079656,-63.25495411537597
"Miminegash (FD), Prince Edward Island","1,180",46.912128697479325,-64.11522271664222
"Souris (T), Prince Edward Island","1,264",46.366312728533366,-62.23212319108745
"Miscouche (RM), Prince Edward Island",991,46.43747348258536,-63.857049940087066
"O'Leary (T), Prince Edward Island",984,46.7114605095213,-64.21969175377957
"Miscouche (FD), Prince Edward Island",955,46.42868445853664,-63.84628785364002
"Borden (FD), Prince Edward Island",941,46.3077005422282,-63.594098947116215
"Borden-Carleton (T), Prince Edward Island",893,46.2784584381349,-63.66117954435582
"Tignish (T), Prince Edward Island",835,46.940074408268025,-64.01611140599285
"St. Peters (FD), Prince Edward Island",768,46.454472102815565,-62.41627048418993
"Eastern Kings (RM), Prince Edward Island",775,46.4132039638786,-62.00000206628166
"Tyne Valley (FD), Prince Edward Island",683,46.577380987724304,-63.692166667493545
"North Rustico (T), Prince Edward Island",750,46.460555327011434,-63.29725338107541
"Murray Harbour (FD), Prince Edward Island",656,45.99790667520561,-62.44117033014749
"Lot 11 and Area (RM), Prince Edward Island",789,46.724113255912094,-63.94849761401186
"Clyde River (RM), Prince Edward Island",720,46.24241017251989,-63.24003069919195
"Brackley (RM), Prince Edward Island",689,46.329000000189325,-63.1435049494638
"East River, Part 2 (FD), Prince Edward Island",563,46.41087762552888,-62.81587475229206
"Kensington, Part 2 (FD), Prince Edward Island",590,46.5319753055675,-63.567758277472
"Crapaud, Part 2 (FD), Prince Edward Island",622,46.27958439834404,-63.52121369391634
"Wellington (RM), Prince Edward Island",481,46.461229779921325,-63.994831695485935
"Hunter River (RM), Prince Edward Island",433,46.37493240980286,-63.333745500530725
"Kinkora (RM), Prince Edward Island",392,46.32233110828754,-63.583270814165836
"York (RM), Prince Edward Island",420,46.337610682967075,-63.08647867822322
"Central Kings (RM), Prince Edward Island",407,46.36001600921056,-62.44994399946909
"Souris West (RM), Prince Edward Island",402,46.36334925688762,-62.27548973338104
"Warren Grove (RM), Prince Edward Island",443,46.29245429939518,-63.22205392845961
"Johnstons River (FD), Prince Edward Island",429,46.27807402164357,-62.99878182108209
"Crapaud (RM), Prince Edward Island",392,46.232791089269774,-63.496507448535205
"Murray River, Part 2 (FD), Prince Edward Island",420,46.06363931295028,-62.708823602892124
"Stanley Bridge, Hope River, Bayview, Cavendish and North Rustico (RMU), Prince Edward Island",348,46.46350301001403,-63.301133604183875
"Hampshire (RM), Prince Edward Island",398,46.3055758256411,-63.26819420963096
"Winsloe North (FD), Prince Edward Island",395,46.393260641846915,-63.20284592608685
"Abram-Village (RM), Prince Edward Island",401,46.45561316747089,-64.06198569901991
"Murray River (RM), Prince Edward Island",376,46.01781302255497,-62.612760884819444
"North Rustico (FD), Prince Edward Island",444,46.44233137274466,-63.30300410933452
"Linkletter (RM), Prince Edward Island",331,46.42533102946594,-63.846540814090574
"St. Felix (RM), Prince Edward Island",354,46.935542236766615,-63.97165282422679
"Bedeque and Area (RM), Prince Edward Island",362,46.34643152031748,-63.69648904297342
"Lennox Island 1 (IRI), Prince Edward Island",348,46.627220503270024,-63.853175410408234
"Morell (RM), Prince Edward Island",335,46.42251980219106,-62.70090826710626
"Murray Harbour (RM), Prince Edward Island",313,46.01662991812848,-62.521118733656344
"Greenmount-Montrose (RM), Prince Edward Island",293,46.90393465041513,-64.01429347808585
"Alexandra (RM), Prince Edward Island",285,46.21268790158557,-63.013174423925605
"Scotchfort 4 (IRI), Prince Edward Island",271,46.36903828255996,-62.90131488924108
"St. Peters Bay (RM), Prince Edward Island",259,46.42586971633735,-62.56833537167052
"West Point (FD), Prince Edward Island",261,46.66919978935784,-64.33998182062273
"Tyne Valley (RM), Prince Edward Island",255,46.583023385493874,-63.92649422744299
"Mount Stewart (RM), Prince Edward Island",265,46.370509423975996,-62.85813682264634
"Annandale - Little Pond - Howe Bay (RM), Prince Edward Island",252,46.327233050339785,-62.414249816578476
"Hazelbrook (RM), Prince Edward Island",258,46.21906244567465,-62.97664032927986
"St. Nicholas (RM), Prince Edward Island",246,46.44615990168175,-63.937024171631734
"Union Road (RM), Prince Edward Island",248,46.36314586231296,-63.14033946422073
"Sherbrooke (RM), Prince Edward Island",201,46.4319969356933,-63.74811790208189
"North Wiltshire (RM), Prince Edward Island",207,46.30645847652683,-63.29245183866977
"Breadalbane (RM), Prince Edward Island",198,46.35985806520348,-63.48834503628621
"Northport (RM), Prince Edward Island",178,46.797016208601946,-64.04880513098246
"North River (FD), Prince Edward Island",184,46.31585487696132,-63.28484175897351
"Miminegash (RM), Prince Edward Island",166,46.885740088497414,-64.21818052077855
"Victoria (RM), Prince Edward Island",161,46.21946479295881,-63.48559519736383
"Central Kings (FD), Prince Edward Island",152,46.34070980133888,-62.56377385202547
"Cardigan (FD), Prince Edward Island",141,46.345982340997224,-62.59475070142081
"Darlington (RM), Prince Edward Island",118,46.461229779921325,-63.994831695485935
"Victoria (FD), Prince Edward Island",97,46.2250616998139,-63.48787819792313
"Montague (FD), Prince Edward Island",89,46.1335995051102,-62.76207100004539
"St. Louis (RM), Prince Edward Island",77,46.88428724054574,-64.1448976307531
"Tignish Shore (RM), Prince Edward Island",72,46.94914206510721,-63.97143690876777
"Rocky Point 3 (IRI), Prince Edward Island",55,46.20306017645374,-63.14148027426128
"Morell 2 (IRI), Prince Edward Island",28,46.35864679145784,-62.71618528811641
Nova Scotia,"1,076,374",,
"Census subdivisions with 5,000-plus population, Nova Scotia","967,972",,
"Halifax (RGM), Nova Scotia","502,753",44.73475171456634,-63.79599512417944
"Cape Breton (RGM), Nova Scotia","107,391",46.18056140089903,-59.754750514246176
"Lunenburg (MD), Nova Scotia","26,805",44.73548553419522,-64.67458054801938
"East Hants (MD), Nova Scotia","26,370",45.272255880777756,-63.47270814478932
"Kings, Subd. A (SC), Nova Scotia","24,119",45.15025940567095,-64.60965059926417
"Colchester, Subd. B (SC), Nova Scotia","21,208",45.66181147826025,-63.10450300676727
"West Hants (RM), Nova Scotia","20,177",45.315546838177916,-64.01910706915163
"Colchester, Subd. C (SC), Nova Scotia","13,996",45.44615282687436,-62.94995464678017
"Truro (T), Nova Scotia","14,197",45.37885909999791,-63.28932551541138
"Kings, Subd. B (SC), Nova Scotia","12,694",45.0995267358635,-64.35255653168305
"Chester (MD), Nova Scotia","11,848",44.83423298436085,-64.34035424867761
"Queens (RGM), Nova Scotia","10,866",44.47681742439163,-64.87545350603258
"Yarmouth (MD), Nova Scotia","10,996",44.075735632093355,-65.83035993677375
"New Glasgow (T), Nova Scotia","10,234",45.60215294764038,-62.63346789849009
"Amherst (T), Nova Scotia","10,033",45.84496831593814,-64.19547807182771
"Antigonish, Subd. A (SC), Nova Scotia","9,713",45.630125559654914,-61.91118260624009
"Bridgewater (T), Nova Scotia","9,851",44.37839193134713,-64.48990222456297
